商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1051110,"改良种用鸡,改良种用...",609,新西兰,4706,千克,100672,只,2053262
1061110,改良种用灵长目动物,352,捷克,15,千克,6,只,12036
1061190,"其他灵长目动物,改良...",352,捷克,33,千克,11,只,18821
1061910,其他改良种用哺乳动物,352,捷克,420,千克,6,只,67060
1061990,"未列名哺乳动物,改良...",246,苏丹,108,千克,47,只,5421
1061990,"未列名哺乳动物,改良...",352,捷克,180,千克,7,只,27860
1062090,未列名爬行动物,434,秘鲁,1220,千克,33000,只,122466
1063910,其他改良种用鸟,229,马里,100,千克,28,只,40722
1063990,未列名鸟,229,马里,360,千克,24,只,7222
1064190,"其他蜂,改良种用除外",353,斯洛伐克,224,千克,16000,只,4530
2012000,鲜或冷的带骨牛肉,609,新西兰,10001,千克,0,—,93338
2013000,鲜或冷的去骨牛肉,402,阿根廷,1048,千克,0,—,8314
2013000,鲜或冷的去骨牛肉,609,新西兰,918891,千克,0,—,5815810
2022000,冻带骨牛肉,412,智利,909200,千克,0,—,3039279
2022000,冻带骨牛肉,432,巴拿马,125841,千克,0,—,139655
2022000,冻带骨牛肉,609,新西兰,5217835,千克,0,—,16594845
2023000,冻去骨牛肉,402,阿根廷,34177574,千克,0,—,161176025
2023000,冻去骨牛肉,412,智利,480862,千克,0,—,2217616
2023000,冻去骨牛肉,432,巴拿马,161900,千克,0,—,799916
2023000,冻去骨牛肉,609,新西兰,18674301,千克,0,—,100631756
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,1803659,千克,0,—,3856550
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,62408,千克,0,—,108514
2032200,冻带骨猪前腿、猪后腿...,412,智利,1983843,千克,0,—,3497221
2032900,其他冻猪肉,302,丹麦,12746907,千克,0,—,33901012
2032900,其他冻猪肉,311,葡萄牙,89924,千克,0,—,123141
2032900,其他冻猪肉,412,智利,4825777,千克,0,—,11400620
2042100,鲜或冷的整头及半头绵...,609,新西兰,17183,千克,0,—,89530
2042200,鲜或冷的带骨绵羊肉,609,新西兰,60077,千克,0,—,360099
2042300,鲜或冷的去骨绵羊肉,609,新西兰,120,千克,0,—,1388
2043000,冻整头及半头羔羊肉,412,智利,59496,千克,0,—,348246
2043000,冻整头及半头羔羊肉,609,新西兰,10628,千克,0,—,66958
2044100,冻整头及半头绵羊肉,609,新西兰,560760,千克,0,—,2599855
2044200,冻带骨绵羊肉,412,智利,184965,千克,0,—,913512
2044200,冻带骨绵羊肉,609,新西兰,13041472,千克,0,—,65070690
2044300,冻去骨绵羊肉,412,智利,10932,千克,0,—,63036
2044300,冻去骨绵羊肉,609,新西兰,640300,千克,0,—,2582972
2045000,山羊肉,609,新西兰,786,千克,0,—,4404
2062900,其他冻牛杂碎,609,新西兰,841618,千克,0,—,3610581
2064100,冻猪肝,302,丹麦,27037,千克,0,—,18926
2064100,冻猪肝,412,智利,240131,千克,0,—,94657
2064900,其他冻猪杂碎,302,丹麦,11559022,千克,0,—,21584037
2064900,其他冻猪杂碎,412,智利,2968260,千克,0,—,5418744
2069000,其他冻杂碎（牛、猪杂...,609,新西兰,205391,千克,0,—,995256
2071200,"整只鸡,冻的",402,阿根廷,146211,千克,0,—,154367
2071411,带骨的冻鸡块,402,阿根廷,765260,千克,0,—,1153448
2071411,带骨的冻鸡块,412,智利,998040,千克,0,—,1644090
2071419,其他冻鸡块,412,智利,12000,千克,0,—,39719
2071421,冻鸡翼（不包括翼尖）,402,阿根廷,3448650,千克,0,—,9155507
2071421,冻鸡翼（不包括翼尖）,412,智利,595496,千克,0,—,1811971
2071422,冻鸡爪,402,阿根廷,2164120,千克,0,—,7120343
2071422,冻鸡爪,412,智利,908244,千克,0,—,3196162
2071429,其他冻鸡杂碎,402,阿根廷,271810,千克,0,—,256440
2071429,其他冻鸡杂碎,412,智利,300290,千克,0,—,438616
2072500,"整只火鸡,冻的",412,智利,21517,千克,0,—,69795
2072700,"火鸡块及杂碎,冻的",412,智利,881089,千克,0,—,1877401
2089090,其他鲜、冷、冻的肉及...,609,新西兰,33139,千克,0,—,186816
2091000,未炼制或用其他方法提...,302,丹麦,539905,千克,0,—,912104
2091000,未炼制或用其他方法提...,311,葡萄牙,16832,千克,0,—,17673
2091000,未炼制或用其他方法提...,412,智利,1174384,千克,0,—,1730355
3011100,淡水观赏鱼,247,坦桑尼亚,523,千克,0,—,13365
3011100,淡水观赏鱼,413,哥伦比亚,609,千克,0,—,100512
3011100,淡水观赏鱼,434,秘鲁,295,千克,0,—,26033
3011900,其他观赏鱼,134,斯里兰卡,210,千克,0,—,10154
3011900,其他观赏鱼,215,埃及,64,千克,0,—,12570
3019290,"其他活鳗鱼,鱼苗除外",106,缅甸,1270,千克,0,—,12066
3019999,其他活鱼,103,孟加拉国,601286,千克,0,—,2528398
3021300,鲜或冷的大麻哈鱼,609,新西兰,33087,千克,0,—,528072
3021410,鲜或冷的大西洋鲑鱼,412,智利,2832025,千克,0,—,26488562
3022900,其他鲜或冷的比目鱼,609,新西兰,10,千克,0,—,192
3023200,鲜或冷的黄鳍金枪鱼,134,斯里兰卡,1179,千克,0,—,14775
3023600,鲜或冷的南方蓝鳍金枪...,609,新西兰,304,千克,0,—,3066
3028990,其他鲜或冷的鱼,106,缅甸,625,千克,0,—,4411
3028990,其他鲜或冷的鱼,134,斯里兰卡,4260,千克,0,—,21132
3028990,其他鲜或冷的鱼,609,新西兰,153,千克,0,—,2907
3031300,冻大西洋鲑鱼及多瑙哲...,412,智利,665977,千克,0,—,4480765
3031400,冻鳟鱼,412,智利,22500,千克,0,—,166500
3032400,冻鲶鱼,106,缅甸,50410,千克,0,—,79397
3032600,冻鳗鱼,103,孟加拉国,6470,千克,0,—,15357
3033110,冻格陵兰庸鲽鱼,302,丹麦,285600,千克,0,—,1709292
3033110,冻格陵兰庸鲽鱼,311,葡萄牙,120054,千克,0,—,765973
3033110,冻格陵兰庸鲽鱼,322,冰岛,374927,千克,0,—,2468387
3033110,冻格陵兰庸鲽鱼,334,爱沙尼亚,48022,千克,0,—,313335
3033300,冻鳎鱼,103,孟加拉国,25700,千克,0,—,33811
3033300,冻鳎鱼,106,缅甸,8680,千克,0,—,13395
3033900,其他冻比目鱼,103,孟加拉国,121260,千克,0,—,117500
3033900,其他冻比目鱼,322,冰岛,77688,千克,0,—,649025
3033900,其他冻比目鱼,334,爱沙尼亚,24960,千克,0,—,29952
3033900,其他冻比目鱼,609,新西兰,1920,千克,0,—,7838
3034200,冻黄鳍金枪鱼,608,瓦努阿图,71210,千克,0,—,106386
3034200,冻黄鳍金枪鱼,611,巴布亚新几内亚,220168,千克,0,—,309160
3034200,冻黄鳍金枪鱼,620,密克罗尼西亚联邦,32141,千克,0,—,165041
3034300,冻鲣鱼或狐鲣,608,瓦努阿图,3139049,千克,0,—,3374495
3034300,冻鲣鱼或狐鲣,611,巴布亚新几内亚,3135883,千克,0,—,3164549
3034400,冻大眼金枪鱼,608,瓦努阿图,3820,千克,0,—,4153
3034400,冻大眼金枪鱼,620,密克罗尼西亚联邦,17813,千克,0,—,94319
3035500,冻的对称竹荚鱼、新西...,609,新西兰,72565,千克,0,—,123225
3035900,冻的鳀鱼、印度鲭、马...,322,冰岛,337604,千克,0,—,705663
3035900,冻的鳀鱼、印度鲭、马...,434,秘鲁,77224,千克,0,—,71053
3036300,冻鳕鱼,302,丹麦,101614,千克,0,—,325261
3036300,冻鳕鱼,311,葡萄牙,24251,千克,0,—,92430
3036300,冻鳕鱼,322,冰岛,4065,千克,0,—,10975
3036400,冻黑线鳕鱼,322,冰岛,11768,千克,0,—,23607
3036600,冻狗鳕鱼,402,阿根廷,93360,千克,0,—,206581
3036600,冻狗鳕鱼,609,新西兰,82460,千克,0,—,229219
3036800,冻蓝鳕鱼,322,冰岛,137635,千克,0,—,97982
3036800,冻蓝鳕鱼,609,新西兰,340920,千克,0,—,341541
3036900,其他冻的犀鳕科、多丝...,322,冰岛,3419,千克,0,—,6858
3036900,其他冻的犀鳕科、多丝...,402,阿根廷,24735,千克,0,—,37214
3036900,其他冻的犀鳕科、多丝...,412,智利,26678,千克,0,—,44577
3036900,其他冻的犀鳕科、多丝...,609,新西兰,381511,千克,0,—,615867
3038100,冻角鲨及其他鲨鱼,609,新西兰,2964,千克,0,—,2988
3038200,冻魟鱼及鳐鱼,103,孟加拉国,1580,千克,0,—,1332
3038200,冻魟鱼及鳐鱼,322,冰岛,25600,千克,0,—,26190
3038200,冻魟鱼及鳐鱼,609,新西兰,36212,千克,0,—,80875
3038300,冻南极犬牙鱼,402,阿根廷,49522,千克,0,—,855575
3038300,冻南极犬牙鱼,412,智利,34968,千克,0,—,515853
3038910,冻带鱼,106,缅甸,47740,千克,0,—,95815
3038910,冻带鱼,419,厄瓜多尔,104890,千克,0,—,156799
3038920,冻黄鱼,106,缅甸,52000,千克,0,—,136357
3038930,冻鲳鱼,103,孟加拉国,10130,千克,0,—,84508
3038930,冻鲳鱼,402,阿根廷,27304,千克,0,—,69833
3038930,冻鲳鱼,419,厄瓜多尔,1384120,千克,0,—,2333967
3038930,冻鲳鱼,434,秘鲁,104400,千克,0,—,215834
3038990,未列名冻鱼,103,孟加拉国,9241,千克,0,—,22100
3038990,未列名冻鱼,106,缅甸,99580,千克,0,—,131343
3038990,未列名冻鱼,134,斯里兰卡,720,千克,0,—,994
3038990,未列名冻鱼,322,冰岛,1048913,千克,0,—,2595220
3038990,未列名冻鱼,402,阿根廷,387930,千克,0,—,505007
3038990,未列名冻鱼,412,智利,53452,千克,0,—,320199
3038990,未列名冻鱼,419,厄瓜多尔,911500,千克,0,—,1472515
3038990,未列名冻鱼,434,秘鲁,13360,千克,0,—,18760
3038990,未列名冻鱼,602,库克群岛,63276,千克,0,—,495828
3038990,未列名冻鱼,609,新西兰,1299402,千克,0,—,2597459
3039100,冻的鱼肝、鱼卵及鱼精,302,丹麦,115800,千克,0,—,490059
3039100,冻的鱼肝、鱼卵及鱼精,322,冰岛,113614,千克,0,—,982822
3039100,冻的鱼肝、鱼卵及鱼精,434,秘鲁,92000,千克,0,—,775201
3039200,冻鲨鱼翅,311,葡萄牙,16700,千克,0,—,82075
3039900,其他冻的可食用鱼杂碎,302,丹麦,71628,千克,0,—,90841
3039900,其他冻的可食用鱼杂碎,311,葡萄牙,155204,千克,0,—,278937
3039900,其他冻的可食用鱼杂碎,322,冰岛,828262,千克,0,—,1707753
3039900,其他冻的可食用鱼杂碎,334,爱沙尼亚,49400,千克,0,—,171818
3039900,其他冻的可食用鱼杂碎,402,阿根廷,55932,千克,0,—,212285
3039900,其他冻的可食用鱼杂碎,412,智利,24484,千克,0,—,24558
3039900,其他冻的可食用鱼杂碎,609,新西兰,288,千克,0,—,288
3044400,鲜或冷的犀鳕科、多丝...,322,冰岛,1050,千克,0,—,20055
3044900,其他鲜或冷的鱼片,134,斯里兰卡,343,千克,0,—,4981
3044900,其他鲜或冷的鱼片,412,智利,15,千克,0,—,210
3047100,冻鳕鱼鱼片,322,冰岛,52719,千克,0,—,312850
3047100,冻鳕鱼鱼片,330,瑞典,60,千克,0,—,1171
3047400,冻狗鳕鱼鱼片,609,新西兰,1000,千克,0,—,6297
3048100,冻的大麻哈鱼、大西洋...,330,瑞典,304,千克,0,—,7243
3048100,冻的大麻哈鱼、大西洋...,412,智利,80,千克,0,—,809
3048900,其他冻鱼片,402,阿根廷,27300,千克,0,—,120480
3048900,其他冻鱼片,609,新西兰,27120,千克,0,—,189046
3049200,冻南极犬牙鱼鱼肉,412,智利,1731,千克,0,—,12478
3049500,冻的犀鳕科、多丝真鳕...,302,丹麦,23808,千克,0,—,23879
3049500,冻的犀鳕科、多丝真鳕...,322,冰岛,7885,千克,0,—,7885
3049900,其他冻鱼肉,232,摩洛哥,13345,千克,0,—,408721
3054110,熏大西洋鲑鱼,330,瑞典,45,千克,0,—,1015
3057900,其他鱼鳍及其他可食用...,311,葡萄牙,44450,千克,0,—,61746
3057900,其他鱼鳍及其他可食用...,322,冰岛,200,千克,0,—,5015
3061490,其他冻蟹,106,缅甸,13397,千克,0,—,142552
