商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1022100,改良种用家牛,412,智利,279160,千克,997,头,1719825
1022100,改良种用家牛,609,新西兰,1448550,千克,5365,头,10515400
1022900,"其他家牛,改良种用除...",412,智利,1068159,千克,3887,头,6043350
1022900,"其他家牛,改良种用除...",609,新西兰,1823980,千克,7271,头,10774410
1031000,改良种用猪,302,丹麦,159090,千克,3543,头,9064462
1051110,"改良种用鸡,改良种用...",609,新西兰,2334,千克,49920,只,1145472
2012000,鲜或冷的带骨牛肉,609,新西兰,3221,千克,0,—,28496
2013000,鲜或冷的去骨牛肉,402,阿根廷,142419,千克,0,—,692402
2013000,鲜或冷的去骨牛肉,609,新西兰,533670,千克,0,—,3433914
2021000,冻整头及半头牛肉,609,新西兰,112611,千克,0,—,281180
2022000,冻带骨牛肉,402,阿根廷,5160159,千克,0,—,10904269
2022000,冻带骨牛肉,412,智利,1708259,千克,0,—,5447900
2022000,冻带骨牛肉,432,巴拿马,102145,千克,0,—,143599
2022000,冻带骨牛肉,609,新西兰,4198015,千克,0,—,11672447
2023000,冻去骨牛肉,347,乌克兰,398855,千克,0,—,1657531
2023000,冻去骨牛肉,402,阿根廷,34676600,千克,0,—,136566001
2023000,冻去骨牛肉,412,智利,692043,千克,0,—,2808051
2023000,冻去骨牛肉,432,巴拿马,116650,千克,0,—,530759
2023000,冻去骨牛肉,609,新西兰,6278162,千克,0,—,33460263
2032190,其他冻整头及半头猪肉,402,阿根廷,133029,千克,0,—,313417
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,9353968,千克,0,—,19900765
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,363434,千克,0,—,725689
2032200,冻带骨猪前腿、猪后腿...,402,阿根廷,279479,千克,0,—,654716
2032200,冻带骨猪前腿、猪后腿...,412,智利,5624315,千克,0,—,12969530
2032900,其他冻猪肉,302,丹麦,22752720,千克,0,—,58993381
2032900,其他冻猪肉,311,葡萄牙,2684257,千克,0,—,6920562
2032900,其他冻猪肉,331,瑞士,67360,千克,0,—,162466
2032900,其他冻猪肉,402,阿根廷,2466041,千克,0,—,5755020
2032900,其他冻猪肉,412,智利,10549810,千克,0,—,27271218
2041000,鲜或冷的整头及半头羔...,609,新西兰,8710,千克,0,—,54872
2042100,鲜或冷的整头及半头绵...,609,新西兰,219,千克,0,—,1206
2042200,鲜或冷的带骨绵羊肉,609,新西兰,18379,千克,0,—,193615
2042300,鲜或冷的去骨绵羊肉,609,新西兰,12289,千克,0,—,109711
2043000,冻整头及半头羔羊肉,412,智利,18239,千克,0,—,109763
2043000,冻整头及半头羔羊肉,609,新西兰,37615,千克,0,—,205400
2044100,冻整头及半头绵羊肉,609,新西兰,1264116,千克,0,—,5707326
2044200,冻带骨绵羊肉,412,智利,193029,千克,0,—,866469
2044200,冻带骨绵羊肉,609,新西兰,8461208,千克,0,—,38591158
2044300,冻去骨绵羊肉,412,智利,8189,千克,0,—,52660
2044300,冻去骨绵羊肉,609,新西兰,528607,千克,0,—,1791830
2045000,山羊肉,609,新西兰,26520,千克,0,—,150917
2062900,其他冻牛杂碎,609,新西兰,544912,千克,0,—,2393387
2064100,冻猪肝,302,丹麦,52714,千克,0,—,31628
2064100,冻猪肝,412,智利,71615,千克,0,—,51344
2064900,其他冻猪杂碎,302,丹麦,12319987,千克,0,—,23634935
2064900,其他冻猪杂碎,311,葡萄牙,15680,千克,0,—,43120
2064900,其他冻猪杂碎,331,瑞士,168000,千克,0,—,352576
2064900,其他冻猪杂碎,412,智利,2862749,千克,0,—,5370919
2069000,其他冻杂碎（牛、猪杂...,609,新西兰,150977,千克,0,—,806374
2071200,"整只鸡,冻的",402,阿根廷,287010,千克,0,—,416621
2071200,"整只鸡,冻的",412,智利,89580,千克,0,—,90616
2071411,带骨的冻鸡块,402,阿根廷,87000,千克,0,—,125100
2071411,带骨的冻鸡块,412,智利,195150,千克,0,—,189893
2071419,其他冻鸡块,412,智利,1790,千克,0,—,4701
2071421,冻鸡翼（不包括翼尖）,402,阿根廷,2810133,千克,0,—,5358772
2071421,冻鸡翼（不包括翼尖）,412,智利,752857,千克,0,—,2106096
2071422,冻鸡爪,402,阿根廷,2296436,千克,0,—,5524263
2071422,冻鸡爪,412,智利,953556,千克,0,—,2380549
2071429,其他冻鸡杂碎,402,阿根廷,252135,千克,0,—,273183
2071429,其他冻鸡杂碎,412,智利,285093,千克,0,—,263342
2072500,"整只火鸡,冻的",412,智利,39640,千克,0,—,118921
2072700,"火鸡块及杂碎,冻的",412,智利,696071,千克,0,—,908331
2089090,其他鲜、冷、冻的肉及...,609,新西兰,81003,千克,0,—,590710
2091000,未炼制或用其他方法提...,302,丹麦,329685,千克,0,—,408984
2091000,未炼制或用其他方法提...,311,葡萄牙,25071,千克,0,—,37105
2091000,未炼制或用其他方法提...,412,智利,1187793,千克,0,—,1815795
3011100,淡水观赏鱼,247,坦桑尼亚,892,千克,0,—,10494
3011100,淡水观赏鱼,413,哥伦比亚,1205,千克,0,—,136352
3011100,淡水观赏鱼,434,秘鲁,228,千克,0,—,22289
3011900,其他观赏鱼,134,斯里兰卡,568,千克,0,—,21210
3011900,其他观赏鱼,215,埃及,119,千克,0,—,9837
3019290,"其他活鳗鱼,鱼苗除外",106,缅甸,504,千克,0,—,4788
3019290,"其他活鳗鱼,鱼苗除外",609,新西兰,600,千克,0,—,6120
3019999,其他活鱼,103,孟加拉国,240946,千克,0,—,974757
3019999,其他活鱼,106,缅甸,1080,千克,0,—,3888
3021300,鲜或冷的大麻哈鱼,609,新西兰,10332,千克,0,—,161586
3021410,鲜或冷的大西洋鲑鱼,412,智利,342794,千克,0,—,2573372
3028990,其他鲜或冷的鱼,134,斯里兰卡,2431,千克,0,—,12597
3031200,其他冻大麻哈鱼,412,智利,62275,千克,0,—,282995
3031200,其他冻大麻哈鱼,609,新西兰,1375,千克,0,—,5980
3031300,冻大西洋鲑鱼及多瑙哲...,412,智利,779339,千克,0,—,2965767
3031400,冻鳟鱼,412,智利,22500,千克,0,—,128250
3033110,冻格陵兰庸鲽鱼,311,葡萄牙,11191,千克,0,—,69385
3033110,冻格陵兰庸鲽鱼,322,冰岛,441171,千克,0,—,2413293
3033900,其他冻比目鱼,103,孟加拉国,46301,千克,0,—,54089
3033900,其他冻比目鱼,609,新西兰,7,千克,0,—,971
3034200,冻黄鳍金枪鱼,134,斯里兰卡,22197,千克,0,—,65074
3034400,冻大眼金枪鱼,134,斯里兰卡,12446,千克,0,—,36723
3035100,冻鲱鱼,334,爱沙尼亚,50820,千克,0,—,40676
3035400,冻鲭鱼,322,冰岛,183350,千克,0,—,306436
3035500,冻的对称竹荚鱼、新西...,609,新西兰,866800,千克,0,—,1674101
3035900,冻的鳀鱼、印度鲭、马...,103,孟加拉国,6000,千克,0,—,48144
3036300,冻鳕鱼,322,冰岛,6517,千克,0,—,6517
3036600,冻狗鳕鱼,402,阿根廷,116881,千克,0,—,266411
3036600,冻狗鳕鱼,609,新西兰,5292,千克,0,—,21983
3036800,冻蓝鳕鱼,609,新西兰,216000,千克,0,—,324000
3036900,其他冻的犀鳕科、多丝...,609,新西兰,1922034,千克,0,—,3230747
3038200,冻魟鱼及鳐鱼,103,孟加拉国,8790,千克,0,—,8144
3038200,冻魟鱼及鳐鱼,402,阿根廷,25000,千克,0,—,31710
3038300,冻南极犬牙鱼,402,阿根廷,70486,千克,0,—,1159880
3038910,冻带鱼,103,孟加拉国,18180,千克,0,—,34318
3038910,冻带鱼,106,缅甸,52000,千克,0,—,112480
3038910,冻带鱼,419,厄瓜多尔,5300,千克,0,—,7446
3038930,冻鲳鱼,419,厄瓜多尔,524640,千克,0,—,878656
3038930,冻鲳鱼,434,秘鲁,18450,千克,0,—,26436
3038930,冻鲳鱼,609,新西兰,41860,千克,0,—,62790
3038990,未列名冻鱼,103,孟加拉国,25500,千克,0,—,71614
3038990,未列名冻鱼,134,斯里兰卡,70577,千克,0,—,142844
3038990,未列名冻鱼,311,葡萄牙,132338,千克,0,—,230629
3038990,未列名冻鱼,322,冰岛,677835,千克,0,—,1314846
3038990,未列名冻鱼,402,阿根廷,28906,千克,0,—,63163
3038990,未列名冻鱼,412,智利,53314,千克,0,—,222376
3038990,未列名冻鱼,419,厄瓜多尔,1433000,千克,0,—,1948507
3038990,未列名冻鱼,434,秘鲁,57200,千克,0,—,112497
3038990,未列名冻鱼,602,库克群岛,101611,千克,0,—,427923
3038990,未列名冻鱼,609,新西兰,787935,千克,0,—,2275813
3039100,冻的鱼肝、鱼卵及鱼精,322,冰岛,26262,千克,0,—,80501
3039100,冻的鱼肝、鱼卵及鱼精,434,秘鲁,101870,千克,0,—,1418110
3039200,冻鲨鱼翅,311,葡萄牙,16962,千克,0,—,83363
3039900,其他冻的可食用鱼杂碎,302,丹麦,106996,千克,0,—,104898
3039900,其他冻的可食用鱼杂碎,311,葡萄牙,150108,千克,0,—,192318
3039900,其他冻的可食用鱼杂碎,322,冰岛,672304,千克,0,—,2248486
3039900,其他冻的可食用鱼杂碎,402,阿根廷,16869,千克,0,—,32500
3039900,其他冻的可食用鱼杂碎,609,新西兰,10000,千克,0,—,28770
3044100,鲜或冷的大麻哈鱼、大...,412,智利,3022,千克,0,—,40316
3045200,鲜或冷的鲑科鱼鱼肉,412,智利,44,千克,0,—,637
3047100,冻鳕鱼鱼片,322,冰岛,2394,千克,0,—,23701
3047400,冻狗鳕鱼鱼片,609,新西兰,7905,千克,0,—,38925
3047900,其他冻的犀鳕科、多丝...,609,新西兰,21290,千克,0,—,96092
3048100,冻的大麻哈鱼、大西洋...,412,智利,58552,千克,0,—,440317
3048500,冻南极犬牙鱼鱼片,412,智利,1510,千克,0,—,38628
3049200,冻南极犬牙鱼鱼肉,412,智利,4159,千克,0,—,22470
3049500,冻的犀鳕科、多丝真鳕...,311,葡萄牙,43560,千克,0,—,76459
3049500,冻的犀鳕科、多丝真鳕...,322,冰岛,3432,千克,0,—,3775
3049900,其他冻鱼肉,232,摩洛哥,14628,千克,0,—,488053
3049900,其他冻鱼肉,302,丹麦,10,千克,0,—,214
3049900,其他冻鱼肉,412,智利,22564,千克,0,—,107338
3049900,其他冻鱼肉,608,瓦努阿图,6243,千克,0,—,79793
3049900,其他冻鱼肉,609,新西兰,39000,千克,0,—,51090
3057200,鱼头、鱼尾、鱼鳔,609,新西兰,1650,千克,0,—,131939
3061100,冻的岩礁虾和其他龙虾,609,新西兰,739,千克,0,—,25459
3061490,其他冻蟹,106,缅甸,45320,千克,0,—,310936
3061490,其他冻蟹,402,阿根廷,14520,千克,0,—,188760
3061490,其他冻蟹,412,智利,101217,千克,0,—,1325542
3061612,其他冻北方长额小虾,302,丹麦,96000,千克,0,—,347226
3061612,其他冻北方长额小虾,334,爱沙尼亚,48000,千克,0,—,189600
3061629,其他冻冷水对虾,232,摩洛哥,38,千克,0,—,2118
3061719,其他冻小虾,402,阿根廷,738033,千克,0,—,4801970
3061719,其他冻小虾,609,新西兰,5598,千克,0,—,219311
3061721,其他冻对虾仁,106,缅甸,224395,千克,0,—,449120
3061721,其他冻对虾仁,134,斯里兰卡,1002,千克,0,—,16834
3061721,其他冻对虾仁,419,厄瓜多尔,20000,千克,0,—,148709
3061729,其他冻对虾,103,孟加拉国,8436,千克,0,—,78825
3061729,其他冻对虾,106,缅甸,2138,千克,0,—,16392
3061729,其他冻对虾,134,斯里兰卡,6000,千克,0,—,63600
3061729,其他冻对虾,419,厄瓜多尔,9689559,千克,0,—,44218643
3061729,其他冻对虾,434,秘鲁,107964,千克,0,—,607841
3061729,其他冻对虾,445,委内瑞拉,118060,千克,0,—,425401
3061990,"其他冻甲壳动物,包括...",609,新西兰,28956,千克,0,—,1024303
3063190,活、鲜或冷的岩礁虾和...,106,缅甸,9697,千克,0,—,209355
3063190,活、鲜或冷的岩礁虾和...,247,坦桑尼亚,13161,千克,0,—,462531
3063190,活、鲜或冷的岩礁虾和...,609,新西兰,274489,千克,0,—,17827668
3063392,"活、鲜或冷的梭子蟹,...",106,缅甸,2875,千克,0,—,20125
3063399,"其他活、鲜或冷的蟹,...",106,缅甸,48309,千克,0,—,321292
3063399,"其他活、鲜或冷的蟹,...",134,斯里兰卡,1762,千克,0,—,34100
3063399,"其他活、鲜或冷的蟹,...",247,坦桑尼亚,38179,千克,0,—,308258
3063399,"其他活、鲜或冷的蟹,...",311,葡萄牙,3084,千克,0,—,31420
3063399,"其他活、鲜或冷的蟹,...",611,巴布亚新几内亚,37734,千克,0,—,227973
3063690,其他活的对虾及活、鲜...,134,斯里兰卡,7,千克,0,—,2176
3063990,未列名活、鲜或冷的甲...,106,缅甸,11140,千克,0,—,303452
3063990,未列名活、鲜或冷的甲...,215,埃及,10080,千克,0,—,58160
3071190,"活、鲜或冷的牡蛎,种...",609,新西兰,12150,千克,0,—,169589
3071200,冻牡蛎,609,新西兰,5583,千克,0,—,79900
3073190,"活、鲜或冷的贻贝,种...",609,新西兰,377176,千克,0,—,1477544
3073200,冻贻贝,609,新西兰,550905,千克,0,—,3390086
3074310,冻的墨鱼（乌贼属、巨...,103,孟加拉国,13799,千克,0,—,26009
3074310,冻的墨鱼（乌贼属、巨...,134,斯里兰卡,12000,千克,0,—,29118
3074310,冻的墨鱼（乌贼属、巨...,419,厄瓜多尔,27000,千克,0,—,45900
3074310,冻的墨鱼（乌贼属、巨...,434,秘鲁,142240,千克,0,—,234983
3074310,冻的墨鱼（乌贼属、巨...,609,新西兰,2217514,千克,0,—,6553232
3074390,其他冻的墨鱼及鱿鱼,103,孟加拉国,13000,千克,0,—,19875
3074390,其他冻的墨鱼及鱿鱼,134,斯里兰卡,7000,千克,0,—,19869
3074390,其他冻的墨鱼及鱿鱼,402,阿根廷,5720532,千克,0,—,14349261
3074390,其他冻的墨鱼及鱿鱼,419,厄瓜多尔,87140,千克,0,—,125610
3074390,其他冻的墨鱼及鱿鱼,434,秘鲁,840415,千克,0,—,1675390
3074390,其他冻的墨鱼及鱿鱼,609,新西兰,748147,千克,0,—,2342799
