商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1022100,改良种用家牛,609,新西兰,3056500,千克,12425,头,166021175
1022900,"其他家牛,改良种用除...",609,新西兰,1341420,千克,5567,头,60752546
1051110,"改良种用鸡,改良种用...",609,新西兰,2699,千克,58240,只,9280052
2012000,鲜或冷的带骨牛肉,609,新西兰,1415,千克,0,—,84278
2013000,鲜或冷的去骨牛肉,402,阿根廷,155735,千克,0,—,5262889
2013000,鲜或冷的去骨牛肉,609,新西兰,795105,千克,0,—,35167088
2022000,冻带骨牛肉,402,阿根廷,5773110,千克,0,—,91269338
2022000,冻带骨牛肉,412,智利,1266268,千克,0,—,30516086
2022000,冻带骨牛肉,432,巴拿马,155755,千克,0,—,1722561
2022000,冻带骨牛肉,609,新西兰,5027898,千克,0,—,85567712
2023000,冻去骨牛肉,347,乌克兰,266746,千克,0,—,8382202
2023000,冻去骨牛肉,402,阿根廷,38928896,千克,0,—,1130668668
2023000,冻去骨牛肉,412,智利,900499,千克,0,—,25924899
2023000,冻去骨牛肉,432,巴拿马,150303,千克,0,—,4912250
2023000,冻去骨牛肉,609,新西兰,6880443,千克,0,—,261090116
2032190,其他冻整头及半头猪肉,402,阿根廷,553578,千克,0,—,8911857
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,4563467,千克,0,—,66547441
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,165926,千克,0,—,2420764
2032200,冻带骨猪前腿、猪后腿...,402,阿根廷,270389,千克,0,—,4058315
2032200,冻带骨猪前腿、猪后腿...,412,智利,5367230,千克,0,—,78055745
2032900,其他冻猪肉,302,丹麦,21832288,千克,0,—,411781621
2032900,其他冻猪肉,311,葡萄牙,298556,千克,0,—,4542708
2032900,其他冻猪肉,331,瑞士,73920,千克,0,—,1112680
2032900,其他冻猪肉,402,阿根廷,3022900,千克,0,—,49176139
2032900,其他冻猪肉,412,智利,9667298,千克,0,—,161411469
2042100,鲜或冷的整头及半头绵...,609,新西兰,9026,千克,0,—,293736
2042200,鲜或冷的带骨绵羊肉,609,新西兰,10579,千克,0,—,455996
2042300,鲜或冷的去骨绵羊肉,609,新西兰,95,千克,0,—,9433
2043000,冻整头及半头羔羊肉,412,智利,24477,千克,0,—,1043997
2043000,冻整头及半头羔羊肉,609,新西兰,172685,千克,0,—,6162367
2044100,冻整头及半头绵羊肉,609,新西兰,1209858,千克,0,—,36420621
2044200,冻带骨绵羊肉,402,阿根廷,23401,千克,0,—,748556
2044200,冻带骨绵羊肉,412,智利,368718,千克,0,—,11753162
2044200,冻带骨绵羊肉,609,新西兰,14247516,千克,0,—,462918907
2044300,冻去骨绵羊肉,412,智利,26979,千克,0,—,896804
2044300,冻去骨绵羊肉,609,新西兰,822552,千克,0,—,23141640
2045000,山羊肉,609,新西兰,21314,千克,0,—,801106
2062200,冻牛肝,609,新西兰,93,千克,0,—,391
2062900,其他冻牛杂碎,609,新西兰,658100,千克,0,—,19239286
2064100,冻猪肝,412,智利,28188,千克,0,—,135763
2064900,其他冻猪杂碎,302,丹麦,12345752,千克,0,—,162515247
2064900,其他冻猪杂碎,331,瑞士,231840,千克,0,—,3415446
2064900,其他冻猪杂碎,412,智利,3362363,千克,0,—,37433297
2069000,其他冻杂碎（牛、猪杂...,609,新西兰,189908,千克,0,—,6685876
2071200,"整只鸡,冻的",402,阿根廷,552558,千克,0,—,5505072
2071200,"整只鸡,冻的",412,智利,214029,千克,0,—,1375553
2071411,带骨的冻鸡块,402,阿根廷,110775,千克,0,—,662110
2071411,带骨的冻鸡块,412,智利,749235,千克,0,—,4937302
2071419,其他冻鸡块,412,智利,152075,千克,0,—,2827571
2071421,冻鸡翼（不包括翼尖）,402,阿根廷,4969005,千克,0,—,69144385
2071421,冻鸡翼（不包括翼尖）,412,智利,547972,千克,0,—,11364526
2071422,冻鸡爪,402,阿根廷,2894665,千克,0,—,48814067
2071422,冻鸡爪,412,智利,909460,千克,0,—,14846021
2071429,其他冻鸡杂碎,402,阿根廷,554615,千克,0,—,4471798
2071429,其他冻鸡杂碎,412,智利,244998,千克,0,—,1318754
2072700,"火鸡块及杂碎,冻的",412,智利,407861,千克,0,—,3589029
2091000,未炼制或用其他方法提...,302,丹麦,192245,千克,0,—,1513719
2091000,未炼制或用其他方法提...,412,智利,793232,千克,0,—,7117732
3011100,淡水观赏鱼,236,尼日利亚,28,千克,0,—,7504
3011100,淡水观赏鱼,247,坦桑尼亚,636,千克,0,—,143080
3011100,淡水观赏鱼,413,哥伦比亚,1069,千克,0,—,692119
3011100,淡水观赏鱼,434,秘鲁,212,千克,0,—,238222
3011900,其他观赏鱼,134,斯里兰卡,326,千克,0,—,231358
3011900,其他观赏鱼,215,埃及,108,千克,0,—,62415
3019290,"其他活鳗鱼,鱼苗除外",106,缅甸,1664,千克,0,—,110887
3019290,"其他活鳗鱼,鱼苗除外",609,新西兰,1200,千克,0,—,86428
3019999,其他活鱼,103,孟加拉国,79920,千克,0,—,2282374
3021300,鲜或冷的大麻哈鱼,609,新西兰,7478,千克,0,—,827122
3021410,鲜或冷的大西洋鲑鱼,412,智利,317593,千克,0,—,17207986
3023200,鲜或冷的黄鳍金枪鱼,134,斯里兰卡,35,千克,0,—,2886
3028990,其他鲜或冷的鱼,134,斯里兰卡,3282,千克,0,—,112193
3031200,其他冻大麻哈鱼,609,新西兰,223,千克,0,—,14076
3031300,冻大西洋鲑鱼及多瑙哲...,412,智利,671605,千克,0,—,18875635
3031400,冻鳟鱼,302,丹麦,20054,千克,0,—,781246
3031400,冻鳟鱼,434,秘鲁,22500,千克,0,—,852832
3033110,冻格陵兰庸鲽鱼,311,葡萄牙,46542,千克,0,—,1831005
3033110,冻格陵兰庸鲽鱼,322,冰岛,384714,千克,0,—,15351239
3033300,冻鳎鱼,103,孟加拉国,6200,千克,0,—,64647
3033900,其他冻比目鱼,103,孟加拉国,34653,千克,0,—,242088
3035100,冻鲱鱼,334,爱沙尼亚,52800,千克,0,—,317143
3035500,冻的对称竹荚鱼、新西...,609,新西兰,53742,千克,0,—,720628
3035900,冻的鳀鱼、印度鲭、马...,608,瓦努阿图,182975,千克,0,—,1134445
3036600,冻狗鳕鱼,402,阿根廷,78171,千克,0,—,1286795
3036600,冻狗鳕鱼,609,新西兰,12931,千克,0,—,381870
3036800,冻蓝鳕鱼,609,新西兰,36791,千克,0,—,185379
3036900,其他冻的犀鳕科、多丝...,609,新西兰,218003,千克,0,—,1726469
3038200,冻魟鱼及鳐鱼,609,新西兰,8840,千克,0,—,107163
3038300,冻南极犬牙鱼,402,阿根廷,70013,千克,0,—,8172705
3038300,冻南极犬牙鱼,412,智利,41413,千克,0,—,5554454
3038910,冻带鱼,106,缅甸,52000,千克,0,—,711535
3038930,冻鲳鱼,103,孟加拉国,25740,千克,0,—,1047910
3038930,冻鲳鱼,419,厄瓜多尔,368810,千克,0,—,4201105
3038990,未列名冻鱼,134,斯里兰卡,1000,千克,0,—,12002
3038990,未列名冻鱼,311,葡萄牙,53722,千克,0,—,656350
3038990,未列名冻鱼,322,冰岛,658770,千克,0,—,6771629
3038990,未列名冻鱼,419,厄瓜多尔,1128700,千克,0,—,12158046
3038990,未列名冻鱼,609,新西兰,505256,千克,0,—,10027882
