商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
1022100,改良种用家牛,412,智利,279160,千克,997,头,11895686
1022100,改良种用家牛,609,新西兰,1448550,千克,5365,头,72732919
1022900,"其他家牛,改良种用除...",412,智利,1068159,千克,3887,头,41800643
1022900,"其他家牛,改良种用除...",609,新西兰,1823980,千克,7271,头,74524438
1031000,改良种用猪,302,丹麦,159090,千克,3543,头,62895056
1051110,"改良种用鸡,改良种用...",609,新西兰,2334,千克,49920,只,7923006
2012000,鲜或冷的带骨牛肉,609,新西兰,3221,千克,0,—,198301
2013000,鲜或冷的去骨牛肉,402,阿根廷,142419,千克,0,—,4826005
2013000,鲜或冷的去骨牛肉,609,新西兰,533670,千克,0,—,23889748
2021000,冻整头及半头牛肉,609,新西兰,112611,千克,0,—,1944861
2022000,冻带骨牛肉,402,阿根廷,5160159,千克,0,—,75659268
2022000,冻带骨牛肉,412,智利,1708259,千克,0,—,37765435
2022000,冻带骨牛肉,432,巴拿马,102145,千克,0,—,1004940
2022000,冻带骨牛肉,609,新西兰,4198015,千克,0,—,80934450
2023000,冻去骨牛肉,347,乌克兰,398855,千克,0,—,11464851
2023000,冻去骨牛肉,402,阿根廷,34676600,千克,0,—,947724748
2023000,冻去骨牛肉,412,智利,692043,千克,0,—,19497336
2023000,冻去骨牛肉,432,巴拿马,116650,千克,0,—,3714369
2023000,冻去骨牛肉,609,新西兰,6278162,千克,0,—,232665789
2032190,其他冻整头及半头猪肉,402,阿根廷,133029,千克,0,—,2182527
2032200,冻带骨猪前腿、猪后腿...,302,丹麦,9353968,千克,0,—,138058118
2032200,冻带骨猪前腿、猪后腿...,311,葡萄牙,363434,千克,0,—,5023632
2032200,冻带骨猪前腿、猪后腿...,402,阿根廷,279479,千克,0,—,4537377
2032200,冻带骨猪前腿、猪后腿...,412,智利,5624315,千克,0,—,89998915
2032900,其他冻猪肉,302,丹麦,22752720,千克,0,—,409329986
2032900,其他冻猪肉,311,葡萄牙,2684257,千克,0,—,47931101
2032900,其他冻猪肉,331,瑞士,67360,千克,0,—,1123742
2032900,其他冻猪肉,402,阿根廷,2466041,千克,0,—,39897368
2032900,其他冻猪肉,412,智利,10549810,千克,0,—,188910876
2041000,鲜或冷的整头及半头羔...,609,新西兰,8710,千克,0,—,379539
2042100,鲜或冷的整头及半头绵...,609,新西兰,219,千克,0,—,8343
2042200,鲜或冷的带骨绵羊肉,609,新西兰,18379,千克,0,—,1339195
2042300,鲜或冷的去骨绵羊肉,609,新西兰,12289,千克,0,—,758845
2043000,冻整头及半头羔羊肉,412,智利,18239,千克,0,—,759211
2043000,冻整头及半头羔羊肉,609,新西兰,37615,千克,0,—,1420707
2044100,冻整头及半头绵羊肉,609,新西兰,1264116,千克,0,—,39488101
2044200,冻带骨绵羊肉,412,智利,193029,千克,0,—,6000915
2044200,冻带骨绵羊肉,609,新西兰,8461208,千克,0,—,267410407
2044300,冻去骨绵羊肉,412,智利,8189,千克,0,—,364238
2044300,冻去骨绵羊肉,609,新西兰,528607,千克,0,—,12427073
2045000,山羊肉,609,新西兰,26520,千克,0,—,1043862
2062900,其他冻牛杂碎,609,新西兰,544912,千克,0,—,16658199
2064100,冻猪肝,302,丹麦,52714,千克,0,—,221340
2064100,冻猪肝,412,智利,71615,千克,0,—,355133
2064900,其他冻猪杂碎,302,丹麦,12319987,千克,0,—,164043968
2064900,其他冻猪杂碎,311,葡萄牙,15680,千克,0,—,298252
2064900,其他冻猪杂碎,331,瑞士,168000,千克,0,—,2438697
2064900,其他冻猪杂碎,412,智利,2862749,千克,0,—,37172920
