商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,第一数量,第一计量单位,第二数量,第二计量单位,美元
1061990,"未列名哺乳动物,改良...",129,菲律宾,1099,千克,108,只,40640
1061990,"未列名哺乳动物,改良...",305,法国,3,千克,119,只,38445
1061990,"未列名哺乳动物,改良...",307,意大利,280,千克,18,只,6800
1061990,"未列名哺乳动物,改良...",501,加拿大,2199,千克,525,只,261080
1069011,改良种用蛙苗,138,阿联酋,1,千克,100,只,50
2069000,其他冻杂碎（牛、猪杂...,118,科威特,26000,千克,0,—,54600
2071200,整只鸡，冻的,127,巴基斯坦,22176,千克,0,—,36821
2071411,带骨的冻鸡块,124,蒙古,414616,千克,0,—,871288
2071419,其他冻鸡块,124,蒙古,838624,千克,0,—,1544757
2071419,其他冻鸡块,127,巴基斯坦,55200,千克,0,—,108212
2071419,其他冻鸡块,129,菲律宾,118000,千克,0,—,194904
2071419,其他冻鸡块,138,阿联酋,108000,千克,0,—,215800
2071419,其他冻鸡块,359,黑山,56010,千克,0,—,105624
2071421,冻鸡翼（不包括翼尖）,124,蒙古,6000,千克,0,—,17958
2071429,其他冻鸡杂碎,127,巴基斯坦,82370,千克,0,—,60602
2081020,冻兔肉，不包括兔头,301,比利时,75000,千克,0,—,319058
2081020,冻兔肉，不包括兔头,305,法国,24640,千克,0,—,105988
3011100,淡水观赏鱼,129,菲律宾,824,千克,0,—,22418
3011100,淡水观赏鱼,138,阿联酋,82,千克,0,—,948
3011100,淡水观赏鱼,309,荷兰,496,千克,0,—,14678
3011100,淡水观赏鱼,501,加拿大,156,千克,0,—,3420
3032300,冻罗非鱼,118,科威特,6286,千克,0,—,11998
3032300,冻罗非鱼,203,贝宁,130000,千克,0,—,348620
3032300,冻罗非鱼,209,中非,98210,千克,0,—,214431
3032300,冻罗非鱼,213,刚果共和国,26000,千克,0,—,80600
3032300,冻罗非鱼,219,冈比亚,52000,千克,0,—,166400
3032300,冻罗非鱼,220,加纳,428800,千克,0,—,1329280
3032300,冻罗非鱼,224,肯尼亚,66255,千克,0,—,155635
3032300,冻罗非鱼,233,莫桑比克,46800,千克,0,—,68796
3032300,冻罗非鱼,244,南非,153370,千克,0,—,297147
3032300,冻罗非鱼,252,刚果民主共和国,341500,千克,0,—,562034
3032300,冻罗非鱼,301,比利时,209736,千克,0,—,440878
3032300,冻罗非鱼,305,法国,658452,千克,0,—,1330550
3032300,冻罗非鱼,307,意大利,25992,千克,0,—,64321
3032300,冻罗非鱼,309,荷兰,228948,千克,0,—,675244
3032300,冻罗非鱼,312,西班牙,27000,千克,0,—,50383
3032300,冻罗非鱼,501,加拿大,108497,千克,0,—,234323
3032400,冻鲶鱼,252,刚果民主共和国,98800,千克,0,—,169696
3032600,冻鳗鱼,327,波兰,23800,千克,0,—,296428
3034100,冻长鳍金枪鱼,312,西班牙,50000,千克,0,—,155000
3034100,冻长鳍金枪鱼,501,加拿大,22500,千克,0,—,66375
3034100,冻长鳍金枪鱼,617,萨摩亚,100000,千克,0,—,302000
3034200,冻黄鳍金枪鱼,129,菲律宾,22400,千克,0,—,52865
3034200,冻黄鳍金枪鱼,312,西班牙,450000,千克,0,—,1007500
3034300,冻鲣,129,菲律宾,1144488,千克,0,—,3664350
3035300,冻的沙丁鱼、小沙丁鱼...,621,马绍尔群岛,104000,千克,0,—,218400
3035400,冻鲭鱼,129,菲律宾,6786600,千克,0,—,11458192
3035400,冻鲭鱼,138,阿联酋,27000,千克,0,—,30360
3035400,冻鲭鱼,220,加纳,889260,千克,0,—,1983982
3035400,冻鲭鱼,224,肯尼亚,324000,千克,0,—,423900
3035400,冻鲭鱼,501,加拿大,19750,千克,0,—,43055
3035500,冻的对称竹荚鱼、新西...,233,莫桑比克,28000,千克,0,—,84000
3035700,冻剑鱼,405,巴巴多斯,21293,千克,0,—,81610
3035910,冻银鲳(鲳属),501,加拿大,3413,千克,0,—,67936
3035990,冻鳀鱼(鳀属）、冻印...,129,菲律宾,776910,千克,0,—,1910482
3035990,冻鳀鱼(鳀属）、冻印...,244,南非,28202,千克,0,—,74005
3035990,冻鳀鱼(鳀属）、冻印...,405,巴巴多斯,6438,千克,0,—,26493
3035990,冻鳀鱼(鳀属）、冻印...,442,特立尼达和多巴哥,28000,千克,0,—,250600
3035990,冻鳀鱼(鳀属）、冻印...,501,加拿大,2678,千克,0,—,12722
3035990,冻鳀鱼(鳀属）、冻印...,617,萨摩亚,75000,千克,0,—,165000
3038100,冻角鲨及其他鲨鱼,410,巴西,47000,千克,0,—,320040
3038910,冻带鱼,129,菲律宾,98969,千克,0,—,940207
3038910,冻带鱼,309,荷兰,480,千克,0,—,2160
3038910,冻带鱼,501,加拿大,12153,千克,0,—,73217
3038920,冻黄鱼,305,法国,3938,千克,0,—,19688
3038920,冻黄鱼,307,意大利,12181,千克,0,—,94504
3038920,冻黄鱼,501,加拿大,33410,千克,0,—,347657
3038930,冻鲳鱼(银鲳除外),129,菲律宾,363960,千克,0,—,5298360
3038930,冻鲳鱼(银鲳除外),213,刚果共和国,26000,千克,0,—,39400
3038990,未列名冻鱼,129,菲律宾,895850,千克,0,—,6491249
3038990,未列名冻鱼,213,刚果共和国,25000,千克,0,—,137500
3038990,未列名冻鱼,224,肯尼亚,78000,千克,0,—,741000
3038990,未列名冻鱼,244,南非,3488,千克,0,—,9766
3038990,未列名冻鱼,252,刚果民主共和国,26000,千克,0,—,130000
3038990,未列名冻鱼,301,比利时,234289,千克,0,—,618831
3038990,未列名冻鱼,305,法国,77580,千克,0,—,281454
3038990,未列名冻鱼,307,意大利,270980,千克,0,—,948816
3038990,未列名冻鱼,309,荷兰,76238,千克,0,—,224097
3038990,未列名冻鱼,312,西班牙,46656,千克,0,—,102692
3038990,未列名冻鱼,359,黑山,4000,千克,0,—,17850
3038990,未列名冻鱼,501,加拿大,434466,千克,0,—,1527596
3038990,未列名冻鱼,699,大洋洲其他国家(地区),19976,千克,0,—,68640
3039900,其他冻的可食用鱼杂碎,129,菲律宾,2000,千克,0,—,2846
3046100,冻罗非鱼鱼片,118,科威特,11196,千克,0,—,52665
3046100,冻罗非鱼鱼片,301,比利时,26020,千克,0,—,130210
3046100,冻罗非鱼鱼片,307,意大利,97199,千克,0,—,405535
3046100,冻罗非鱼鱼片,309,荷兰,179919,千克,0,—,733043
3046100,冻罗非鱼鱼片,312,西班牙,258434,千克,0,—,1027642
3046100,冻罗非鱼鱼片,315,奥地利,17494,千克,0,—,92020
3046100,冻罗非鱼鱼片,316,保加利亚,46000,千克,0,—,144840
3046100,冻罗非鱼鱼片,327,波兰,168000,千克,0,—,488917
3046100,冻罗非鱼鱼片,336,立陶宛,47000,千克,0,—,170620
3046100,冻罗非鱼鱼片,415,哥斯达黎加,175991,千克,0,—,549072
3046100,冻罗非鱼鱼片,429,墨西哥,24500,千克,0,—,88410
3046100,冻罗非鱼鱼片,501,加拿大,159089,千克,0,—,1005893
3047100,冻鳕鱼鱼片,305,法国,296689,千克,0,—,2018781
3047100,冻鳕鱼鱼片,306,爱尔兰,123391,千克,0,—,874630
3047100,冻鳕鱼鱼片,307,意大利,99931,千克,0,—,445308
3047100,冻鳕鱼鱼片,309,荷兰,75808,千克,0,—,434263
